track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0s3RMQJCObJ60jDI9iOzjZ,The Wave 2.0,Cosmic Gate,29,3Jc0CzJaumP8tdbPGw6aIX,The Wave 2.0,2019-08-16,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.578,0.919,9,-6.158,0,0.058,0.00501,0.556,0.267,0.0853,130.016,204923
0s6kLU7LZehOlr5M9fSOPC,Don't Hold Back,Electrohol,28,548LE00NtiWsJoDpC8bkPK,Don't Hold Back,2019-12-31,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.619,0.737,5,-4.333,0,0.0435,0.00852,0.000103,0.46,0.385,124.941,211200
0sIHrC7EVkuACId9vtmk0Y,Glow - Promise Land vs. AN21 & Max Vangeli Remix,An21,0,77i2IfS0EjNcjCNELheZ4p,Glow (Promise Land vs. AN21 & Max Vangeli Remix),2013-07-08,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.598,0.907,0,-4.435,0,0.0474,0.00245,0.00659,0.188,0.431,127.028,381732
0sNu1RdkrTUg7qmyOZYLgw,Don't Let Me Down - W&W Remix,The Chainsmokers,3,2qczZTZpha2aJyvZuXAoRT,Don't Let Me Down (Remixes),2016-04-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.435,0.903,8,-4.638,0,0.14,0.0364,0.00241,0.115,0.446,159.984,195453
0sZz2oGvYr06dU8n1ICoxE,Delilah - Galantis Remix / Edit,Florence + The Machine,0,6rByS6Lk9jeDF2RVZtZ70K,Delilah (Galantis Remix / Edit),2015-11-27,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.593,0.896,5,-3.339,1,0.0619,0.0832,0.00245,0.245,0.336,127.956,222459
0t6NrHyr4HSXZRM1sKQnx2,Why - Original Edit,Klaas,17,1jV4Ye1VG1BhgJgX7t3IUH,Why,2016-02-19,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.555,0.989,6,-2.521,0,0.0488,0.0943,0.334,0.346,0.701,127.995,162188
0thLaeBSY189MLfmHTIy35,Famous - Riggi & Piros Remix,Borgeous,0,5qCOns8jL1cBnL9kH4XMup,Famous (The Remixes),2018-11-19,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.619,0.833,1,-3.923,0,0.0825,0.137,0.0,0.112,0.236,106.941,190654
0twZvYPeZTFTEaCopQoqId,Trojan - Original Mix,Sidney Samson,0,6O6ZegZZNuLGJYd3JS8NLr,Trojan,2014-05-26,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.762,0.68,6,-8.098,1,0.052,0.000186,0.882,0.078,0.0333,127.985,316875
0u7gdux7Ft6P69Uyj0pa4a,Swag Bag,The Young Punx,36,1fM5x33jVkuJiA1Hf3F5Jm,Electro Carousel Club Night (Selected by Dr Cat),2017-09-15,Electro Swing,3Dr4NKbsFQ2m7tmPxGRroO,edm,electro house,0.789,0.737,9,-4.501,1,0.049,0.00107,0.898,0.057,0.679,124.004,265628
0uFuCtXx1RsSMQAudhXKMO,Deadly Escape,KAAZE,32,2u9VLMPvbrhYiS7PV67Ygt,Deadly Escape,2019-12-10,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.502,0.91,6,-4.627,0,0.039,0.00107,0.701,0.315,0.296,135.012,164889
0uc7vguphIRR98PfMjaQtq,Happy Hours - Remix,John De Sohn,13,4E85jHwwNJA0Siao7ow13S,Happy Hours,2015-12-31,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.641,0.74,9,-6.347,1,0.0496,0.0611,1.75e-05,0.562,0.258,130.001,315000
0ui5nG3bRxEfd9jTODUZAK,Get Down,Luke Bond,36,5lINKSlf26kqc1UEzE6zdS,Get Down,2019-10-04,Sick Big Room House Drops | EZUMI,4R4c3WdN1Any2Q1NSuec3r,edm,big room,0.534,0.977,4,-1.908,0,0.0806,0.00664,0.0491,0.487,0.15,130.016,203461
0utR47mwVxzobWJqPIgEl2,Fade Into Darkness - Vocal Radio Mix,Avicii,9,2odpXvKXN67SHzQwOEf0vh,Fade Into Darkness,2011-01-01,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-06,0.138,0.771,125.997,198133
0uvUzG3kHn48Jqx6o0eUdb,Khaleesi,3 Are Legend,31,61zEoycntJJmmfDY5LURcy,Khaleesi,2019-07-26,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.49,0.922,2,-3.149,1,0.0837,0.00555,0.644,0.507,0.155,129.989,165000
0v0QP9W6P1WSVQjH4mTGgo,Destination,DubVision,0,736KV7u2nefEhJNNRCUFbt,Destination,2014-10-06,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.685,0.756,7,-5.824,1,0.0705,0.0411,0.00286,0.127,0.509,126.999,355276
0vCgSsENZSvWEQpXefVdnM,No Stress,Laurent Wolf feat. Eric Carter,0,77w1tcz6D4qIqsKCd4Y00G,No Stress,2008-10-14,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.871,0.68,8,-4.28,0,0.0856,0.0254,0.0071,0.0752,0.794,130.003,421533
0vJ9I27nDA6PofOm83NH3s,Sasha Gray - Radio Edit,DJ Kuba,7,7fFszQUqKks0fJ9Row9Q4H,Sasha Gray,2014-03-17,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.749,0.942,5,-3.141,1,0.184,0.0186,0.00411,0.319,0.294,128.054,182840
0vRvoOEUTabrQNmqUCD5Uw,The Spook Returns,KSHMR,0,3KgMiD9uBGsdfjuefgDGik,The Spook Returns,2016-11-18,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.466,0.936,1,-4.405,0,0.185,0.00948,0.356,0.154,0.37,127.863,189896
0vlZXy3h1sJgrLiMyzhQ1U,Mi Gente - Hardwell & Quintino Remix,J Balvin,34,0kr4SdL87JXVVJBzBlrzqQ,Mi Gente (Hardwell & Quintino Remix),2017-11-10,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.776,0.717,11,-4.01,0,0.0719,0.000656,0.0955,0.0573,0.273,127.997,144027
0vtCy4K3CE3oPbINsA25Qa,Deriol,Croma,21,1H3NVpz4vJcpQ2zDHYAqTN,Deriol,2016-04-12,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.676,0.636,6,-5.045,1,0.0791,0.0314,0.377,0.0638,0.0929,127.988,217208
0vyMjZiCTHUw6p2Jst8QSI,Freedom,Jayceeoh,0,37A76Z0LrB9ON2gdGeRdNz,Freedom,2018-03-16,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.491,0.873,9,-4.504,0,0.234,0.0694,0.0,0.346,0.49,132.946,161194
0wGxHftiB6j0SDzrFkF2G7,Paradise,Nicky Romero,17,4Mj4vclsXNBozJcvfemjky,Paradise,2018-09-28,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.623,0.681,7,-3.49,1,0.0268,0.139,0.0,0.0946,0.453,121.98,215336
0wnYyajXGbkkbNLWDSVOj6,Love Poison,Pete Kingsman,30,0QUhCUTFycLh0UmSYPkOfU,Love Poison,2018-12-14,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.596,0.859,3,-5.351,0,0.0321,0.177,2.7e-06,0.324,0.756,144.007,186893
0x0tb8cZvOrJLeTr2GSH1T,Good Vibes,Alberto Dimeo,5,27uAoRvVd9YnvxMbMRAw9V,Oceanic Compilation Vol 1,2017-10-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.811,0.961,1,-4.712,1,0.0498,0.00112,0.842,0.0491,0.273,123.005,407928
0xAV02GbfG3Ud1T7BkkGAz,What It Is,Eyes Everywhere,20,5kKfPwJ4QTC8NR6O2Gngon,Soul Cycle,2018-06-08,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.715,0.924,8,-4.833,1,0.046,0.000396,0.927,0.0534,0.532,124.003,376327
0xWRZHmgpe4iGNnxV96xZj,Changes,Imagination,31,7FbF8LUVnfmJWkzYfBrvt6,In the Heat of the Night,1982,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.777,0.566,2,-11.514,0,0.0315,0.474,0.0059,0.0539,0.812,112.112,349067
0xZ7C5VZhuXUYz5NWQ8tuL,Feel Again - Thomas Gold Club Mix,OneRepublic,0,24REY1t8dFi2VXi6oUVO8j,Native (Deluxe),2013-01-01,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.655,0.949,10,-4.979,1,0.0526,0.00213,0.0727,0.0542,0.376,128.015,406040
0y22AwFyWFPmNHPTS4yILK,All My Girls,FreeGuerrero,18,6ecxFOiz4TBLtQajfpmvqE,All My Girls,2019-06-10,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.763,0.84,7,-6.329,0,0.0345,0.263,0.00267,0.111,0.593,120.016,224398
0yAsHWv9x1S57wXe7v0QZZ,Pilot,Julian Jordan,10,5yvUsuGUTT9D9sVIDrZBNv,Pilot,2016-04-18,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.696,0.972,2,-3.731,1,0.24,0.000483,0.00858,0.0713,0.368,127.918,152555
0yHOGjSWf4hDd9qV2WxNa1,The Port,Alizzmatic,16,4sOtdM0dC1NABExqx4s31p,The Port,2018-05-01,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.703,0.787,6,-8.331,0,0.0391,0.00435,0.734,0.0383,0.823,125.988,187619
0ycpLQhbAdpRXKBhrXEYm0,Without Love (feat. Miss Palmer),Deorro,21,6AUSnSSiX8CmKepVjRgDto,No More Promises EP,2015-12-18,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.659,0.942,5,-5.695,0,0.0616,0.00212,0.445,0.129,0.112,127.95,315000
0ye0596VIK35sp52bA3zpZ,Oldskool,Tony Romera,35,5NRrLHOY2CoKbzyt4WfyLn,Oldskool,2019-02-08,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.707,0.852,7,-3.897,1,0.0568,0.00687,0.749,0.116,0.426,128.017,210000
0ymgsfrjrE4jEjbbWxgmem,Accelerator,Ephwurd,14,4jqgDmYBDhxzV6iNE5Owe5,Accelerator,2018-12-14,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.824,0.943,1,-2.294,1,0.0926,0.000224,0.57,0.104,0.421,126.055,192381
0z91ZBaC2NvaSOUiIkTupQ,Rumbero - Original Mix,Patrick M,0,08ckhEuiWHWzE7DoM8wAHC,"Twisted House, Vol. 9",2018-10-26,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.801,0.873,7,-7.165,1,0.0643,0.000364,0.898,0.0911,0.366,125.004,317728
0zAJB1e7CSOcYyFuF1Ey8O,Guitar Track,Sander Van Doorn & Firebeatz,0,0M6d1QhZHT9hqmGwoyBU1A,Guitar Track,2014-04-07,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.564,0.883,7,-6.325,1,0.0435,0.00128,0.298,0.163,0.239,127.992,269978
0zG6VemmYlMhAK5MNvBeP7,No Sleep,Bougenvilla,0,6k2LCRFumiFy6OlIGzLtOx,No Sleep,2017-04-03,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.627,0.953,9,-3.586,0,0.0401,0.0163,0.143,0.307,0.199,127.973,209664
0zX2UJ79RfxXLujX5zs2zl,Dropout Joe,Greenish,15,44T4TjV0X1M8JGoUxfVylA,Everybody Out !,2019-09-20,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.524,0.537,4,-10.203,1,0.0285,0.436,0.0,0.122,0.206,116.153,218276
0zXXIn5E5lGEK9fMWiJi4r,Summer Vibes - Keyano Remix,Holter & Mogyoro,18,5QolmSOpG5A0BVQNj4kNgi,Summer Vibes (Incl. Keyano Remix),2019-04-29,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.78,0.873,3,-5.96,0,0.0431,0.041,0.902,0.188,0.734,124.002,206462
0zaaWhjBOtcxaTFvhL6znM,Louder - Radio Edit,Dimitri Vegas & Like Mike,2,7hbyJgg40Flm7Lv4i3Uei0,Louder,2015-02-13,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.567,0.992,1,-2.688,1,0.272,0.000465,0.00646,0.217,0.0999,128.023,153784
0zeoeHdThN0z9V8AAaQ2ML,Slow It Down,PRINSH,28,6MrIetX0CcUM11da8yHuyu,Slow It Down,2019-09-06,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.726,0.767,11,-4.367,0,0.0408,0.00049,0.589,0.313,0.344,124.007,348387
0zp6Jw3BSnV1kJMVcJY6As,Fkn Face,The Bloody Beetroots,35,1PDBZG9XClqNODe9S0I79n,Heavy,2019-06-21,Nasty Bits,37i9dQZF1DX2VvACCrgjrt,edm,electro house,0.637,0.904,10,-3.687,1,0.0432,0.00162,0.787,0.0941,0.397,128.011,301076
105uuUkkh85a9G6OZQzvHE,Haunted by You,Roderic H,36,5fX6sHJDDQy8T0BfTKp5zc,Haunted by You,2019-10-10,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.769,0.622,0,-12.721,1,0.0342,0.0788,0.112,0.153,0.45,122.006,179139
10BTymGGrWHokwzbHlkDl2,Project T - Martin Garrix Edit,Dimitri Vegas & Like Mike,31,4BgIAuszbrZPrcpa6oXsgm,Project T (Martin Garrix Remix),2013-11-22,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.525,0.825,9,-7.131,0,0.0372,0.0193,0.809,0.0962,0.196,127.963,187747
10HvNBMPsYz6Yc2l0Dw594,All Over Me,Ibranovski,32,4OcuU8HZgvFiPZKRZTjwvO,All Over Me,2019-11-22,ELECTRO HOUSE 2020,1N5dPU0Ca9N9AwBbUeyzX5,edm,electro house,0.829,0.688,2,-7.955,1,0.0473,0.00257,0.101,0.303,0.273,126.011,190000
10LsIFdrT9iJrFelDP1EYW,Ignite (feat. SEUNGRI) - Different Heaven Remix,K-391,31,3uJfYInSfedi08kTGN85GL,Ignite (feat. SEUNGRI) [Remixes],2018-07-06,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.704,0.801,8,-5.655,0,0.161,0.227,0.0,0.17,0.522,100.004,191440
10PGbbqePbY2wkFqBnP1oz,Pardo,BreakdeX,10,5f9X6cVLWszmK7RLf92oh3,Pardo,2019-10-30,Sick Big Room House Drops | EZUMI,4R4c3WdN1Any2Q1NSuec3r,edm,big room,0.542,0.973,2,-3.847,1,0.0433,0.000226,0.538,0.316,0.0662,128.002,123820
10Ti4UfalVKxWTYNGl9coi,It's All Relative - Radio Mix,ARTY,3,7wSQ3ERZfTjwn2Gsk80tTk,It's All Relative (Radio Mix),2013-09-23,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.514,0.784,7,-4.885,1,0.0383,0.00558,0.000156,0.112,0.528,124.962,193880
10eTLaBl3MPqKzgm90ZfrU,Harmony,Natixx,25,08FtZkAAb4MbGzubO6pJh5,Harmony,2019-11-06,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.639,0.757,6,-6.202,1,0.0371,0.000206,0.56,0.2,0.213,128.01,199385
10hzmHJ08ua88sPy5RIxiL,Dump Party - Radio Mix,Spencer & Hill,7,5BeEVB43ATmZUFjGUVyLLL,Most Wanted EP,2009-05-11,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.884,0.532,0,-6.617,1,0.0863,0.0484,0.827,0.393,0.858,128.032,213032
10qPhu2ekexZziM2uztYL4,We'll Be Ok,Afrojack,0,7eIdlHTVcGUhf6WGGffQES,Forget The World (Deluxe),2014-01-01,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.606,0.925,8,-4.261,0,0.0483,0.262,8.75e-05,0.116,0.316,128.013,319685
11BHx1QpCJVGKLQZiRB7xk,XOXO (feat. Ina),Laidback Luke,35,6Fw4v0zvKVjoprbxXi00L9,XOXO (feat. Ina),2017-02-20,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.517,0.84,9,-4.688,1,0.0725,0.00412,2.41e-05,0.342,0.391,149.935,165000
11HuR1B6pxxEckAvwQTpYc,Okay,Oliver Wade,19,6i0nxO7Xra7LH6RAEBqtxC,Okay,2019-09-13,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.785,0.867,2,-7.042,1,0.128,0.00506,0.0635,0.35,0.374,126.034,159942
11JeU7NFabWpBkfj5C9h8o,Tension,Fake Mood,1,5ZGncZYVxqmbfucqk4xDqA,Tension / Erosion,2015-08-03,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.853,0.622,8,-8.679,1,0.0568,0.352,0.812,0.604,0.475,118.011,383607
11cqTrula69VJITiZOi8fv,Happiness - Wave Pilots Remix Edit,Hotway,28,7jTmk77wbBULocih1GJVgM,Happiness (The Remixes),2019-05-03,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.654,0.644,11,-5.573,0,0.0356,0.0169,0.00157,0.0909,0.328,123.884,209032
11eZcwcvI7xWKVIRwopBpB,Younger Days,Loreno Mayer,36,7l0VtJszEsAOr426HNDdsM,Younger Days,2019-04-19,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.577,0.781,8,-4.236,1,0.0323,0.0353,1.87e-05,0.397,0.227,128.067,244238
11n9WYjhFVNwzfHtyTBZ8m,Let's Go,Bileo,36,6otkaIE1aWQcD4Nky3wVNX,You Can Win,2014-09-08,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.872,0.812,9,-10.056,0,0.0443,0.0286,0.00151,0.247,0.974,124.741,264758
123wJHKSDK9wLRCB98xPgc,Let It Buzz,Daffy Muffin,29,5i3PS0SE5kIfSjXEmlceIO,Let It Buzz,2019-06-12,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.494,0.96,1,-5.64,1,0.072,0.00285,0.905,0.102,0.291,127.979,183750
125fu86ET6qNRcnQvNKbqZ,Perfect Mess,Steve Void,31,5Ncuq9k17bj5DPJnmQ3Jfd,Perfect Mess,2017-11-03,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.651,0.574,0,-3.962,1,0.0331,0.311,0.0,0.0952,0.562,139.984,216047
12ZQdr6Ir1x6QByyPdJg9W,Bowser - Original Mix,W&W,36,7BUCFi2hpubnKehYDbtyRP,Bowser,2015-06-15,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.616,0.983,6,-3.947,0,0.0882,0.00689,0.838,0.087,0.131,128.033,318750
12h53H54ygm7TASaXwPE1D,eoh - Helion Remix,Hallasen,35,5aVJWrdHjjA8OuzbgPBsFo,eoh (Helion Remix),2019-10-11,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.748,0.804,5,-3.278,1,0.062,0.036,0.152,0.106,0.206,128.027,170684
135TYaJ0WsivC2Zk7MEX4Y,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike,2,1oimvY3x0rAbi6q6TOaOtn,Project T (Martin Garrix Remix),2013-10-14,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.561,0.725,9,-7.212,0,0.042,0.00358,0.857,0.0872,0.117,127.993,312197
139kead5qSlyH0iZfsY4lI,I Will Follow You,Laura Pieri,0,7grhPpoy1WHqyGukiw6oMe,I Will Follow You,2018-04-27,EDM Pop,2d3oOPO0csDU40JyiGwFaF,edm,pop edm,0.648,0.81,6,-5.798,0,0.064,0.0348,0.000263,0.271,0.548,100.044,228868
13EkrNFLx5ceqD6esLo2w6,One Love,Rocco,31,3GLy2zM6NbLI6S2l2GZOk3,One Love,2019-09-27,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.631,0.937,9,-5.852,0,0.289,0.00124,0.489,0.334,0.33,160.083,232262
13GAmxYQL8IZMXX8nw6iqP,Jack Built,Animist,0,6ZeXz17N2M9qJHpqfHd2nt,Misty EP,2019-03-25,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.802,0.857,6,-8.848,0,0.0595,0.000242,0.397,0.0202,0.962,123.004,376593
13Ko59GLM46LGgWin54RYK,Olympus - Original Mix,Maestro Harrell,32,2LYaJXKi1NNJohygUHrWlF,Olympus,2015-10-26,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.585,0.918,5,-2.798,0,0.042,0.000153,0.852,0.0633,0.282,129.992,248000
13RqhzrDhcTTxtiWjk83bf,Rising Sun - Single Edit,Future Trance United,11,3x7mvHaijw911si8eFrLaY,Rising Sun,2018-03-30,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.556,0.981,2,-3.435,1,0.039,3.22e-05,0.555,0.928,0.0341,129.985,175957
13WXzcyDj16sjxHjgpcxMS,Feelings,Maydro,26,7lk6GKqe6dXfa1ZzKrVyQo,Feelings,2019-11-29,[EAS]: Festival Big Room,71UHE27ayQs8ZDxQwY0cY1,edm,big room,0.594,0.915,9,-3.575,0,0.0703,0.0847,0.0,0.874,0.231,128.055,158682
13ayqVFnivJrkVRav7t8d3,Apocalypto,LMNTRX,16,5Eh10V9q46ou4s8dKr9ALv,Apocalypto,2019-07-05,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.716,0.976,11,-3.464,0,0.17,0.0433,0.0373,0.381,0.427,128.001,163125
13ihPYxYfIt4Oe3crs4jqu,You - Tom Staar Remix,Galantis,20,4rUqAgqHBNBn5kz25h6ghr,You Remixes,2014-05-26,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.485,0.978,1,-2.931,0,0.181,0.00479,0.00897,0.349,0.213,127.988,364286
13jht6Mw3wN0DubNCW3fbx,Diamonds,Tritonal,36,5Cx8AAReljiGLotB3W9vek,Diamonds,2019-03-08,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.466,0.744,9,-5.04,0,0.0502,0.467,4.76e-06,0.233,0.192,75.091,206400
13opctvyVx5lDygtSuEk5j,Done - R3hab Remix,Nikki Vianna,0,2igLLrxbw8a5YgPyC0Zd3M,Done (R3hab Remix),2018-12-14,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.563,0.902,7,-5.922,0,0.413,0.0424,7.26e-05,0.131,0.298,127.255,176220
14KtEyr1OCJnaYzWIpRHSA,Raise Those Hands,R3HAB,0,3vJrpSfSJajITZA45LDjVA,Raise Those Hands,2013-07-15,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.675,0.945,7,-2.672,1,0.165,0.00477,0.49,0.0655,0.0855,130.053,302769
14eqkkICgX9BTqL8qykxJ7,Emergency,Pegboard Nerds,0,63lPoFgxENkrR4tuqfjHeS,Emergency,2014-10-13,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.618,0.961,11,-2.191,0,0.0548,0.00024,0.687,0.497,0.505,127.992,253125
14srO7F6k4mePDXHihdJIl,No Time to Be,Kramder,26,1AWiDiSVB5EdQuaBjv573y,No Time to Be,2019-05-31,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.765,0.987,5,-3.013,1,0.195,0.0426,0.00608,0.233,0.604,123.994,340645
15B7kFheVr038CVWanmOY2,Reach For Tonight,Div Eadie,10,1qNePqWLAlNplTgqJhdx4R,Hardwell On Air - Best of January 2019 (Part 1),2019-01-18,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.551,0.718,2,-3.412,0,0.0316,0.495,0.0,0.685,0.224,128.045,217500
15DBBKEzADEOn2Dld1HKO0,Don't Play,Chris Goldarg,14,0IHLmh2nu6JCdyTTDvItxl,Room 679,2019-01-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.708,0.95,0,-4.081,1,0.074,0.014,0.334,0.0596,0.425,127.997,185664
15F6s4J6eZnI9eS2yWGzyz,Make It Move,ANG,34,0Ia1jYR4lsz4Kal5MpN0Rm,Make It Move,2019-01-14,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.621,0.883,6,-4.205,0,0.136,0.0274,0.00596,0.107,0.252,127.95,176250
15Y8RmICSiuyC1wsfatiFg,Melody - Radio Mix,Dimitri Vegas & Like Mike,34,7Agf3oT5vdCAFLlfBHeX7B,Melody,2016-05-09,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.461,0.975,3,-3.245,0,0.174,0.0375,0.562,0.366,0.0784,129.978,223385
15tPd1IdPIwBhMn7UByEdV,Mayhem,Steve Aoki,5,53gk1VBQCzTB6mRQaFH5zk,Mayhem,2018-03-23,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.605,0.964,8,-4.713,1,0.033,0.00016,0.611,0.858,0.078,127.93,157031
16DbWJjXzgIW1NPgy8hHqO,Gruv Select - Original Mix,Demarkus Lewis,24,3k8Y4tlZkT5AK4MziHl9Tc,Gruv Select,2016-09-12,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.804,0.603,2,-6.618,1,0.0606,4.3e-05,0.0422,0.0669,0.685,125.001,399360
